technology,capacity_type,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
Bauxite_transport,power,BRA-CHN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CHN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CHN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CHN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CHN,10,134.74417055999993,134.74417055999993,0.0,134.74417055999993,0.0
Bauxite_transport,power,BRA-CHN,11,202.37166352000122,0.0,0.0,483.2356635200008,0.0
Bauxite_transport,power,BRA-CHN,12,466.9001659199994,0.0,480.9731747303422,474.6601659199994,0.0
Bauxite_transport,power,BRA-CHN,13,386.2239999999995,625.9068252696579,625.9068252696579,0.0,0.0
Bauxite_transport,power,BRA-CZE,0,0.0,0.0,0.0,9.6,9.6
Bauxite_transport,power,BRA-CZE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-CZE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,0,0.0,0.0,0.0,88.0,0.0
Bauxite_transport,power,BRA-DEU,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-DEU,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ITA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,0,0.0,4.8,4.8,0.0,0.0
Bauxite_transport,power,BRA-JPN,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-JPN,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-KOR,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-ROW,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,0,0.0,0.0,0.0,0.0,133.76
Bauxite_transport,power,BRA-USA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,BRA-USA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUS,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-AUT,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-BRA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-CZE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-DEU,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ITA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-JPN,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-KOR,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROE,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-ROW,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CHN-USA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUS,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-AUT,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-BRA,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,8,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,9,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,10,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,11,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,12,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-CHN,13,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,0,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,1,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,2,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,3,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,4,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,5,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,6,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,7,0.0,0.0,0.0,0.0,0.0
Bauxite_transport,power,CZE-DEU,8,0.0,0.0,0.0,0.0,0.0
