technology,capacity_type,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
HEX_transport,power,ROE-JPN,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-JPN,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-KOR,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-ROW,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROE-USA,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUS,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-AUT,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-BRA,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CHN,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-CZE,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-DEU,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ITA,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-JPN,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-KOR,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-ROE,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,ROW-USA,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUS,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-AUT,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-BRA,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CHN,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-CZE,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-DEU,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ITA,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-JPN,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-KOR,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,12,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROE,13,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,0,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,1,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,2,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,3,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,4,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,5,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,6,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,7,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,8,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,9,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,10,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,11,0.0,0.0,0.0,0.0,0.0
HEX_transport,power,USA-ROW,12,0.0,0.0,0.0,0.0,0.0
